country	time	s_hat	s_var	C_bq1_bst	C_ba45_bst	C_bq1_biv	C_ba45_biv	C_bq1_ba1	C_ba45_ba1	C_bq1_ba2	C_ba45_ba2	C_bq1_ba45	C_ba45_ba45	C_bq1_bq1	C_ba45_bq1
CANADA	44822	0.069	2.1e-05	0.08166547174826198	0.17099519514845793	0.006988940528812121	0.007148406594730363	0.0004056461298563108	0.0028078503863772065	0.0025742021320914617	0.011500710049827136	0.012295655005092838	0.023886066822508357	8.405322809534891e-05	0.00011321551914261695
CANADA	44829	0.066	1.09e-05	0.075947898776253	0.16120419585861012	0.012797246911762773	0.013101446550957034	0.00036678544221479235	0.002545215195225631	0.002338978646256051	0.010614149987565111	0.012191959272624984	0.024242201628750404	0.00013788169941652604	0.0001729085478043647
CANADA	44836	0.065	6.7e-06	0.07039951694940151	0.15137836585241518	0.024416331007524075	0.025008123281509736	0.0003316584127293301	0.002306624303887629	0.002124384925548749	0.009782131868236336	0.012215611402747352	0.024761657693164442	0.00024854928443084854	0.00029564979267352587
CANADA	44843	0.065	4.8e-06	0.06510612933580345	0.14181065669834922	0.03658135415389629	0.037501310575557015	0.00029988774630662136	0.002089897883621468	0.0019288005082933055	0.009003345340071509	0.012328714888845864	0.025390403344776817	0.0004435543417906332	0.0005122982201716949
CANADA	44850	0.064	3.4e-06	0.0601448018305973	0.1327525991667278	0.04743698649468878	0.04869180453644921	0.00027114493043154953	0.0018930812650183014	0.0017506265038123722	0.008276025555448064	0.012407611315593871	0.025947585489236327	0.0007195429305423993	0.0008202039206396958
CANADA	44857	0.066	2.4e-06	0.05545924323077171	0.12405040938745329	0.05980272677681203	0.061459862756889895	0.00024513668471626266	0.0017143925766514724	0.0015882930352287441	0.007598011461001369	0.01231077265136381	0.026217511175338312	0.0010479422659981559	0.001188916278755643
CANADA	44864	0.069	2e-06	0.0510543635357767	0.1157426720165951	0.0727930523142464	0.07490885249276823	0.0002216018141452664	0.0015522130077020235	0.0014404944400951648	0.006967357163975881	0.01199124681440813	0.02612114082834666	0.0013747012833553707	0.0015597903601051763
CANADA	44871	0.071	2e-06	0.04694069748419335	0.10788348335969787	0.08523557524949933	0.0878453383361899	0.00020031327247321473	0.001405099057426008	0.0013060140365046757	0.0063819761898018515	0.011520267889668446	0.025753824402639614	0.0016873942218361216	0.0019193441499447469
CANADA	44878	0.069	1.7e-06	0.04313506543871038	0.10054712215489506	0.09576583057318078	0.09887779572025848	0.0001810720391345347	0.0012717581003048684	0.0011838277982374025	0.005839938435140357	0.011007659410685182	0.025272853352662758	0.002078011268421996	0.002369028701876603
CANADA	44885	0.064	2.2e-06	0.03959390999426236	0.09362056486353795	0.10584096779774461	0.10949553404156052	0.00016369031359638353	0.0011509740675805505	0.001072841848822738	0.005338894564587871	0.010471993425216824	0.024703637877011998	0.0025517097781071548	0.0029154913654831642
CANADA	44892	0.058	2.2e-06	0.036320085026392376	0.08713622907006846	0.11467750398748361	0.11890228367957155	0.00014799497351227048	0.0010416223971466058	0.0009720338193954908	0.004876444471793772	0.009925157246406887	0.024063301353350074	0.003153349222139627	0.003609438973177075
CANADA	44899	0.053	2.8e-06	0.0333020626416362	0.08108163895531123	0.12178731886385771	0.12660060149968586	0.00013380603105156186	0.0009425719183093999	0.0008805229739577553	0.0044503399902926215	0.00937891910742883	0.023369613084817047	0.0038900351948024103	0.004460399435388092
CANADA	44906	0.053	3.4e-06	0.030547104532382005	0.07550412423222498	0.12584015277455554	0.1312322998017222	0.00012096995346439001	0.0008528299207577945	0.000797445799860749	0.004058229684491557	0.008838103383766515	0.022631041929781076	0.004723381680552814	0.005428068287275284
CANADA	44913	0.052	4.5e-06	0.027963306701255974	0.0701370298355134	0.13014386163311853	0.13617441357305085	0.0001093653609536986	0.000771569048064611	0.0007220707564204586	0.00369795594392352	0.008307598049241614	0.021856930884924318	0.005577798079591	0.006431185726678246
CANADA	44920	0.049	7e-06	0.025581599997049453	0.06510190384943171	0.1359515568646984	0.1427148609405471	9.887573491724477e-05	0.0006980070280252934	0.0006537052037391927	0.003367368630355165	0.007780206152229818	0.021038941908704884	0.006325477953977561	0.007329856234324091
CANADA	44927	0.047	1.06e-05	0.02341642404921204	0.060468754409441744	0.13661612509054638	0.14406505335601386	8.938159026790806e-05	0.0006313693205879353	0.0005916960213701889	0.003064347592118812	0.007251540493149627	0.02017309946419891	0.00683662151192712	0.007981182588600973
CANADA	44934	0.04	1.61e-05	0.02139753779059678	0.05603744540275803	0.1386544487496085	0.1468794706423888	8.079527833421054e-05	0.0005710409500442545	0.0005354961031585816	0.0027869778798916603	0.006739538752254044	0.019288867043390712	0.007204072708798602	0.008485474310797545
CANADA	44941	0.032	2.12e-05	0.019524799084787523	0.05183011430627604	0.14215103063698736	0.15125327474575834	7.30314523138114e-05	0.0005164371638833834	0.00048457429399658433	0.0025333573769232634	0.006245665147978856	0.01839194592524161	0.007425835084377339	0.008839332165868685
CANADA	44948	0.025	2.38e-05	0.0178136819937775	0.04791848690889845	0.14379268024016323	0.1538064396424608	6.600890571288401e-05	0.0004670090989181958	0.000438431054702278	0.002301645799671427	0.005773894500604429	0.01749207795294562	0.007508243498935958	0.009048615034050451
CANADA	44955	0.023	3.3e-05	0.016250396483952434	0.0442800113828912	0.14364142669206087	0.15460309347518092	5.9661036281714676e-05	0.00042228858846789306	0.0003966529263156727	0.0020902039468411776	0.0053289644075400315	0.016600365205916956	0.007523763540798567	0.009191573945715797
CANADA	44962	0.021	4.92e-05	0.014814463289679346	0.040869487627841455	0.1429596102427168	0.15493240093763283	5.392177708832414e-05	0.0003818254348161301	0.0003588491915713246	0.0018974563098086879	0.004911335217508879	0.015721768171007844	0.007504983578724935	0.009303237178809128
FRANCE	44815	0.107	2.18e-05	0.06717749273623515	0.14399815188617898	0.001263478532119471	0.0012910812875670022	0.0004486146839402188	0.003096703251311594	0.0028315107951946924	0.012442198396184094	0.012398710084723978	0.023505552508828055	5.710245637385044e-05	8.332819597129007e-05
FRANCE	44822	0.091	9e-06	0.06247691218325357	0.1355409689886465	0.003202824453619042	0.0032762431399276015	0.0004056461298563108	0.0028078503863772065	0.0025742021320914617	0.011500710049827136	0.012295655005092838	0.023886066822508357	8.405322809534891e-05	0.00011321551914261695
FRANCE	44829	0.074	4e-06	0.058031460394280344	0.1274547666435762	0.005136079366477349	0.005259875735228384	0.00036678544221479235	0.002545215195225631	0.002338978646256051	0.010614149987565111	0.012191959272624984	0.024242201628750404	0.00013788169941652604	0.0001729085478043647
FRANCE	44836	0.061	2.4e-06	0.05383743125779398	0.11974576568291427	0.00686800445921131	0.007043127594419185	0.0003316584127293301	0.002306624303887629	0.002124384925548749	0.009782131868236336	0.012215611402747352	0.024761657693164442	0.00024854928443084854	0.00029564979267352587
FRANCE	44843	0.055	2.2e-06	0.04988217172027439	0.1123901766127792	0.008690188659310422	0.008923932372145931	0.00029988774630662136	0.002089897883621468	0.0019288005082933055	0.009003345340071509	0.012328714888845864	0.025390403344776817	0.0004435543417906332	0.0005122982201716949
FRANCE	44850	0.052	1.9e-06	0.04615241340901285	0.10536120469629277	0.011670266176040353	0.011994362769915865	0.00027114493043154953	0.0018930812650183014	0.0017506265038123722	0.008276025555448064	0.012407611315593871	0.025947585489236327	0.0007195429305423993	0.0008202039206396958
FRANCE	44857	0.057	2.5e-06	0.04264272521554754	0.09865663399831166	0.015221034205837026	0.015657499879199323	0.00024513668471626266	0.0017143925766514724	0.0015882930352287441	0.007598011461001369	0.01231077265136381	0.026217511175338312	0.0010479422659981559	0.001188916278755643
FRANCE	44864	0.063	2.4e-06	0.03935535035742565	0.09229874364793615	0.018464976850403273	0.019018788212567923	0.0002216018141452664	0.0015522130077020235	0.0014404944400951648	0.006967357163975881	0.01199124681440813	0.02612114082834666	0.0013747012833553707	0.0015597903601051763
FRANCE	44871	0.067	2.6e-06	0.036280729269857405	0.0862722070820991	0.020527902369248466	0.02118449349522405	0.00020031327247321473	0.001405099057426008	0.0013060140365046757	0.0063819761898018515	0.011520267889668446	0.025753824402639614	0.0016873942218361216	0.0019193441499447469
FRANCE	44878	0.063	2.8e-06	0.03340551084978738	0.08054990679600711	0.02306180579651262	0.023842845013284094	0.0001810720391345347	0.0012717581003048684	0.0011838277982374025	0.005839938435140357	0.011007659410685182	0.025272853352662758	0.002078011268421996	0.002369028701876603
FRANCE	44885	0.055	3.3e-06	0.030718589052721894	0.07511243832621918	0.02606568344472861	0.02699353394658307	0.00016369031359638353	0.0011509740675805505	0.001072841848822738	0.005338894564587871	0.010471993425216824	0.024703637877011998	0.0025517097781071548	0.0029154913654831642
FRANCE	44892	0.044	4.2e-06	0.028216522559730062	0.06996554376888914	0.02866142787445711	0.02974181673887657	0.00014799497351227048	0.0010416223971466058	0.0009720338193954908	0.004876444471793772	0.009925157246406887	0.024063301353350074	0.003153349222139627	0.003609438973177075
FRANCE	44899	0.036	5.1e-06	0.02588104872875451	0.06506790625357886	0.03240340542952813	0.03367645670827485	0.00013380603105156186	0.0009425719183093999	0.0008805229739577553	0.0044503399902926215	0.00937891910742883	0.023369613084817047	0.0038900351948024103	0.004460399435388092
FRANCE	44906	0.027	7.4e-06	0.02369851477412841	0.06039340207867175	0.03845193385750639	0.03998762111754572	0.00012096995346439001	0.0008528299207577945	0.000797445799860749	0.004058229684491557	0.008838103383766515	0.022631041929781076	0.004723381680552814	0.005428068287275284
FRANCE	44913	0.023	1.08e-05	0.021670750942008907	0.05596604347389665	0.045825469503190275	0.04767962435442924	0.0001093653609536986	0.000771569048064611	0.0007220707564204586	0.00369795594392352	0.008307598049241614	0.021856930884924318	0.005577798079591	0.006431185726678246
FRANCE	44920	0.017	1.54e-05	0.019816036678882966	0.05186291758238116	0.04975561729469835	0.05188439372384489	9.887573491724477e-05	0.0006980070280252934	0.0006537052037391927	0.003367368630355165	0.007780206152229818	0.021038941908704884	0.006325477953977561	0.007329856234324091
FRANCE	44927	0.021	2.53e-05	0.018110369311379423	0.048025133308656716	0.051513893421454265	0.05389480303091732	8.938159026790806e-05	0.0006313693205879353	0.0005916960213701889	0.003064347592118812	0.007251540493149627	0.02017309946419891	0.00683662151192712	0.007981182588600973
FRANCE	44934	0.027	3.92e-05	0.016531558016477398	0.044399272519004704	0.05450387135528296	0.057187068286617126	8.079527833421054e-05	0.0005710409500442545	0.0005354961031585816	0.0027869778798916603	0.006739538752254044	0.019288867043390712	0.007204072708798602	0.008485474310797545
FRANCE	44941	0.031	5.94e-05	0.015079812322175494	0.04100361023306288	0.05687266780731205	0.05987236737155141	7.30314523138114e-05	0.0005164371638833834	0.00048457429399658433	0.0025333573769232634	0.006245665147978856	0.01839194592524161	0.007425835084377339	0.008839332165868685
FRANCE	44948	0.036	8.09e-05	0.013748097302762115	0.03783253147326224	0.05842489116672735	0.06175146717109943	6.600890571288401e-05	0.0004670090989181958	0.000438431054702278	0.002301645799671427	0.005773894500604429	0.01749207795294562	0.007508243498935958	0.009048615034050451
FRANCE	44955	0.035	0.0001479	0.012526505400249424	0.034870389945736296	0.0593543136828464	0.06302242685267784	5.9661036281714676e-05	0.00042228858846789306	0.0003966529263156727	0.0020902039468411776	0.0053289644075400315	0.016600365205916956	0.007523763540798567	0.009191573945715797
GERMANY	44829	0.065	1.19e-05	0.05072642932854379	0.12265988699790742	0.006496111666970505	0.006650112705630966	0.00036678544221479235	0.002545215195225631	0.002338978646256051	0.010614149987565111	0.012191959272624984	0.024242201628750404	0.00013788169941652604	0.0001729085478043647
GERMANY	44836	0.06	7.7e-06	0.04669548259022408	0.11415637142379059	0.011041756968507493	0.011312265907154073	0.0003316584127293301	0.002306624303887629	0.002124384925548749	0.009782131868236336	0.012215611402747352	0.024761657693164442	0.00024854928443084854	0.00029564979267352587
GERMANY	44843	0.053	5.2e-06	0.0429331975159233	0.10609802213797992	0.015377630752973099	0.01577190810275407	0.00029988774630662136	0.002089897883621468	0.0019288005082933055	0.009003345340071509	0.012328714888845864	0.025390403344776817	0.0004435543417906332	0.0005122982201716949
GERMANY	44850	0.052	3.8e-06	0.03941363630014228	0.09843539627290529	0.02144499688396994	0.02201465372553597	0.00027114493043154953	0.0018930812650183014	0.0017506265038123722	0.008276025555448064	0.012407611315593871	0.025947585489236327	0.0007195429305423993	0.0008202039206396958
GERMANY	44857	0.054	2.9e-06	0.036137032597659116	0.09119911092387852	0.027974164829628365	0.028747831022013642	0.00024513668471626266	0.0017143925766514724	0.0015882930352287441	0.007598011461001369	0.01231077265136381	0.026217511175338312	0.0010479422659981559	0.001188916278755643
GERMANY	44864	0.055	2.3e-06	0.03311150592169481	0.08444247632140367	0.033989631362539595	0.03497734841942854	0.0002216018141452664	0.0015522130077020235	0.0014404944400951648	0.006967357163975881	0.01199124681440813	0.02612114082834666	0.0013747012833553707	0.0015597903601051763
GERMANY	44871	0.053	2.2e-06	0.03032144953106128	0.07814205336485902	0.03842256934000219	0.0396107511087562	0.00020031327247321473	0.001405099057426008	0.0013060140365046757	0.0063819761898018515	0.011520267889668446	0.025753824402639614	0.0016873942218361216	0.0019193441499447469
GERMANY	44878	0.05	1.8e-06	0.027732751471129823	0.07221351128117375	0.04389682091248448	0.045329357657135354	0.0001810720391345347	0.0012717581003048684	0.0011838277982374025	0.005839938435140357	0.011007659410685182	0.025272853352662758	0.002078011268421996	0.002369028701876603
GERMANY	44885	0.047	1.9e-06	0.025353494899254248	0.06670502013648424	0.04846403369523466	0.05014565360000545	0.00016369031359638353	0.0011509740675805505	0.001072841848822738	0.005338894564587871	0.010471993425216824	0.024703637877011998	0.0025517097781071548	0.0029154913654831642
GERMANY	44892	0.043	1.5e-06	0.02316545173109939	0.06157980803643344	0.05231826235901864	0.0542580587673208	0.00014799497351227048	0.0010416223971466058	0.0009720338193954908	0.004876444471793772	0.009925157246406887	0.024063301353350074	0.003153349222139627	0.003609438973177075
GERMANY	44899	0.042	1.8e-06	0.021156430507325803	0.05681866184463604	0.05516717468743177	0.05736828872604879	0.00013380603105156186	0.0009425719183093999	0.0008805229739577553	0.0044503399902926215	0.00937891910742883	0.023369613084817047	0.0038900351948024103	0.004460399435388092
GERMANY	44906	0.04	2.1e-06	0.019310672413218686	0.05238980489942561	0.057593629181789174	0.06007197173992176	0.00012096995346439001	0.0008528299207577945	0.000797445799860749	0.004058229684491557	0.008838103383766515	0.022631041929781076	0.004723381680552814	0.005428068287275284
GERMANY	44913	0.034	2.3e-06	0.017615922020430313	0.04827138216701447	0.05949877641724884	0.062269158208883506	0.0001093653609536986	0.000771569048064611	0.0007220707564204586	0.00369795594392352	0.008307598049241614	0.021856930884924318	0.005577798079591	0.006431185726678246
GERMANY	44920	0.03	2.4e-06	0.016066891718695107	0.044462794888127335	0.060297872830170865	0.06336329848978849	9.887573491724477e-05	0.0006980070280252934	0.0006537052037391927	0.003367368630355165	0.007780206152229818	0.021038941908704884	0.006325477953977561	0.007329856234324091
GERMANY	44927	0.028	2.8e-06	0.014646417031196818	0.04092426789663111	0.06047753436888856	0.06385080892097048	8.938159026790806e-05	0.0006313693205879353	0.0005916960213701889	0.003064347592118812	0.007251540493149627	0.02017309946419891	0.00683662151192712	0.007981182588600973
GERMANY	44934	0.026	3.6e-06	0.013342822365313447	0.03763254929913814	0.06052215458792462	0.06422749139805238	8.079527833421054e-05	0.0005710409500442545	0.0005354961031585816	0.0027869778798916603	0.006739538752254044	0.019288867043390712	0.007204072708798602	0.008485474310797545
GERMANY	44941	0.027	4.3e-06	0.012145802740501283	0.03456778297610323	0.06110953694951988	0.06518746110000483	7.30314523138114e-05	0.0005164371638833834	0.00048457429399658433	0.0025333573769232634	0.006245665147978856	0.01839194592524161	0.007425835084377339	0.008839332165868685
GERMANY	44948	0.028	5.3e-06	0.011050595779489945	0.03172701495069284	0.061263476786309924	0.0657359702909738	6.600890571288401e-05	0.0004670090989181958	0.000438431054702278	0.002301645799671427	0.005773894500604429	0.01749207795294562	0.007508243498935958	0.009048615034050451
GERMANY	44955	0.031	7.6e-06	0.01004939574026821	0.029096570622789072	0.061273757459095426	0.0661698811878187	5.9661036281714676e-05	0.00042228858846789306	0.0003966529263156727	0.0020902039468411776	0.0053289644075400315	0.016600365205916956	0.007523763540798567	0.009191573945715797
GERMANY	44962	0.033	1.11e-05	0.009134878947038473	0.02666341258099404	0.06113798871142202	0.06648785369554955	5.392177708832414e-05	0.0003818254348161301	0.0003588491915713246	0.0018974563098086879	0.004911335217508879	0.015721768171007844	0.007504983578724935	0.009303237178809128
ITALY	44823	0.076	7.49e-05	0.061210885667886364	0.14307617956248536	0.0024262488742221233	0.0024819688136097032	0.00039984961124861864	0.00276876700607404	0.0025392629404166287	0.01137065777463873	0.012262736920708311	0.023911945539015978	8.926989301332868e-05	0.0001190073621187586
ITALY	44830	0.067	3.65e-05	0.05655749652666958	0.13360038568652385	0.00407038082773457	0.004168273193862525	0.00036154399730459164	0.00250969427482253	0.0023070717305605725	0.01049191642207759	0.012160207392420552	0.0242662088618675	0.0001475810945727142	0.00018369075559705156
ITALY	44837	0.065	2.19e-05	0.052201478602818485	0.12461543439776278	0.006291718332635757	0.0064489644652158465	0.00032692000968191734	0.002274362228594625	0.002095291864363103	0.009667593187988065	0.012194330590712623	0.024797904039016265	0.0002663284308118339	0.0003154527925326016
