FLAI_time	date	location	total_cases	new_cases	total_deaths	new_deaths	population	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	total_vaccinations_per_hundred	total_bivalent_boosters_per_hundred
44189	2020-12-25	Argentina	1619369.0	2331.0	47272.0	51.0	45510324.0					
44190	2020-12-26	Argentina	1625305.0	5936.0	47417.0	145.0	45510324.0					
44191	2020-12-27	Argentina	1629908.0	4603.0	47507.0	90.0	45510324.0					
44192	2020-12-28	Argentina	1642134.0	12226.0	47755.0	248.0	45510324.0					
44193	2020-12-29	Argentina	1654805.0	12671.0	47946.0	191.0	45510324.0	0.05	0.0	0.0	0.05	0.0
44194	2020-12-30	Argentina	1667350.0	12545.0	48158.0	212.0	45510324.0	0.09	0.0	0.0	0.09	0.0
44195	2020-12-31	Argentina	1674319.0	6969.0	48271.0	113.0	45510324.0	0.1	0.0	0.0	0.1	0.0
44196	2021-01-01	Argentina	1677741.0	3422.0	48337.0	66.0	45510324.0	0.1	0.0	0.0	0.1	0.0
44197	2021-01-02	Argentina	1684902.0	7161.0	48485.0	148.0	45510324.0	0.1	0.0	0.0	0.1	0.0
44198	2021-01-03	Argentina	1690372.0	5470.0	48610.0	125.0	45510324.0	0.1	0.0	0.0	0.1	0.0
44199	2021-01-04	Argentina	1704486.0	14114.0	48871.0	261.0	45510324.0	0.13	0.0	0.0	0.13	0.0
44200	2021-01-05	Argentina	1718961.0	14475.0	49119.0	248.0	45510324.0	0.15	0.0	0.0	0.15	0.0
44201	2021-01-06	Argentina	1732867.0	13906.0	49352.0	233.0	45510324.0	0.17	0.0	0.0	0.17	0.0
44202	2021-01-07	Argentina	1747240.0	14373.0	49597.0	245.0	45510324.0	0.21	0.0	0.0	0.21	0.0
44203	2021-01-08	Argentina	1760515.0	13275.0	49800.0	203.0	45510324.0	0.27	0.0	0.0	0.27	0.0
44204	2021-01-09	Argentina	1768946.0	8431.0	49913.0	113.0	45510324.0	0.3	0.0	0.0	0.3	0.0
44205	2021-01-10	Argentina	1775105.0	6159.0	50025.0	112.0	45510324.0	0.3	0.0	0.0	0.3	0.0
44206	2021-01-11	Argentina	1788776.0	13671.0	50276.0	251.0	45510324.0	0.34	0.0	0.0	0.34	0.0
44207	2021-01-12	Argentina	1802088.0	13312.0	50503.0	227.0	45510324.0	0.39	0.0	0.0	0.39	0.0
44208	2021-01-13	Argentina	1814990.0	12902.0	50714.0	211.0	45510324.0	0.42	0.0	0.0	0.42	0.0
44209	2021-01-14	Argentina	1827363.0	12373.0	50942.0	228.0	45510324.0	0.46	0.0	0.0	0.46	0.0
44210	2021-01-15	Argentina	1838796.0	11433.0	51117.0	175.0	45510324.0	0.5	0.0	0.0	0.5	0.0
44211	2021-01-16	Argentina	1847322.0	8526.0	51241.0	124.0	45510324.0	0.51	0.0	0.0	0.51	0.0
44212	2021-01-17	Argentina	1853051.0	5729.0	51325.0	84.0	45510324.0	0.51	0.0	0.0	0.51	0.0
44213	2021-01-18	Argentina	1866069.0	13018.0	51554.0	229.0	45510324.0	0.53	0.0	0.0	0.53	0.0
44214	2021-01-19	Argentina	1878759.0	12690.0	51781.0	227.0	45510324.0	0.55	0.01	0.0	0.56	0.0
44215	2021-01-20	Argentina	1891377.0	12618.0	51948.0	167.0	45510324.0	0.56	0.04	0.0	0.61	0.0
44216	2021-01-21	Argentina	1904242.0	12865.0	52169.0	221.0	45510324.0	0.57	0.06	0.0	0.64	0.0
44217	2021-01-22	Argentina	1918575.0	14333.0	52371.0	202.0	45510324.0	0.59	0.07	0.0	0.66	0.0
44218	2021-01-23	Argentina	1927084.0	8509.0	52499.0	128.0	45510324.0	0.59	0.08	0.0	0.67	0.0
44219	2021-01-24	Argentina	1932367.0	5283.0	52585.0	86.0	45510324.0	0.59	0.08	0.0	0.67	0.0
44220	2021-01-25	Argentina	1944690.0	12323.0	52826.0	241.0	45510324.0	0.6	0.09	0.0	0.7	0.0
44221	2021-01-26	Argentina	1955600.0	10910.0	53014.0	188.0	45510324.0	0.62	0.11	0.0	0.73	0.0
44222	2021-01-27	Argentina	1965948.0	10348.0	53195.0	181.0	45510324.0	0.62	0.12	0.0	0.75	0.0
44223	2021-01-28	Argentina	1974765.0	8817.0	53374.0	179.0	45510324.0	0.63	0.16	0.0	0.78	0.0
44224	2021-01-29	Argentina	1983822.0	9057.0	53542.0	168.0	45510324.0	0.63	0.2	0.0	0.83	0.0
44225	2021-01-30	Argentina	1989330.0	5508.0	53645.0	103.0	45510324.0	0.63	0.22	0.0	0.86	0.0
44226	2021-01-31	Argentina	1993552.0	4222.0	53716.0	71.0	45510324.0	0.63	0.23	0.0	0.86	0.0
44227	2021-02-01	Argentina	2002970.0	9418.0	53896.0	180.0	45510324.0	0.64	0.26	0.0	0.9	0.0
44228	2021-02-02	Argentina	2012001.0	9031.0	54063.0	167.0	45510324.0	0.65	0.3	0.0	0.95	0.0
44229	2021-02-03	Argentina	2020885.0	8884.0	54194.0	131.0	45510324.0	0.67	0.34	0.0	1.01	0.0
44230	2021-02-04	Argentina	2029011.0	8126.0	54366.0	172.0	45510324.0	0.69	0.38	0.0	1.07	0.0
44231	2021-02-05	Argentina	2036927.0	7916.0	54513.0	147.0	45510324.0	0.72	0.42	0.0	1.15	0.0
44232	2021-02-06	Argentina	2041551.0	4624.0	54597.0	84.0	45510324.0	0.73	0.44	0.0	1.17	0.0
44233	2021-02-07	Argentina	2044821.0	3270.0	54664.0	67.0	45510324.0	0.73	0.44	0.0	1.17	0.0
44234	2021-02-08	Argentina	2052766.0	7945.0	54845.0	181.0	45510324.0	0.77	0.45	0.0	1.22	0.0
44235	2021-02-09	Argentina	2060381.0	7615.0	54980.0	135.0	45510324.0	0.8	0.47	0.0	1.27	0.0
44236	2021-02-10	Argentina	2067581.0	7200.0	55125.0	145.0	45510324.0	0.82	0.48	0.0	1.3	0.0
44237	2021-02-11	Argentina	2074713.0	7132.0	55264.0	139.0	45510324.0	0.83	0.51	0.0	1.34	0.0
44238	2021-02-12	Argentina	2083186.0	8473.0	55413.0	149.0	45510324.0	0.84	0.53	0.0	1.38	0.0
44239	2021-02-13	Argentina	2092786.0	9600.0	55536.0	123.0	45510324.0	0.84	0.54	0.0	1.38	0.0
44240	2021-02-14	Argentina	2095565.0	2779.0	55599.0	63.0	45510324.0	0.85	0.54	0.0	1.38	0.0
44241	2021-02-15	Argentina	2099828.0	4263.0	55686.0	87.0	45510324.0	0.85	0.54	0.0	1.39	0.0
44242	2021-02-16	Argentina	2104769.0	4941.0	55782.0	96.0	45510324.0	0.85	0.54	0.0	1.39	0.0
44243	2021-02-17	Argentina	2113288.0	8519.0	55957.0	175.0	45510324.0	0.89	0.55	0.0	1.44	0.0
44244	2021-02-18	Argentina	2121456.0	8168.0	56098.0	141.0	45510324.0	1.01	0.58	0.0	1.58	0.0
44245	2021-02-19	Argentina	2129169.0	7713.0	56245.0	147.0	45510324.0	1.14	0.59	0.0	1.73	0.0
44246	2021-02-20	Argentina	2134735.0	5566.0	56325.0	80.0	45510324.0	1.21	0.6	0.0	1.8	0.0
44247	2021-02-21	Argentina	2138252.0	3517.0	56396.0	71.0	45510324.0	1.25	0.6	0.0	1.85	0.0
44248	2021-02-22	Argentina	2146340.0	8088.0	56561.0	165.0	45510324.0	1.4	0.6	0.0	2.0	0.0
44249	2021-02-23	Argentina	2153666.0	7326.0	56698.0	137.0	45510324.0	1.58	0.61	0.0	2.19	0.0
44250	2021-02-24	Argentina	2161239.0	7573.0	56833.0	135.0	45510324.0	1.77	0.62	0.0	2.39	0.0
44251	2021-02-25	Argentina	2169116.0	7877.0	56963.0	130.0	45510324.0	1.92	0.65	0.0	2.57	0.0
44252	2021-02-26	Argentina	2175764.0	6648.0	57093.0	130.0	45510324.0	2.08	0.67	0.0	2.75	0.0
44253	2021-02-27	Argentina	2180002.0	4238.0	57174.0	81.0	45510324.0	2.11	0.68	0.0	2.79	0.0
44254	2021-02-28	Argentina	2182953.0	2951.0	57227.0	53.0	45510324.0	2.12	0.68	0.0	2.8	0.0
44255	2021-03-01	Argentina	2190516.0	7563.0	57433.0	206.0	45510324.0	2.27	0.69	0.0	2.97	0.0
44256	2021-03-02	Argentina	2198001.0	7485.0	57595.0	162.0	45510324.0	2.42	0.71	0.0	3.13	0.0
44257	2021-03-03	Argentina	2205498.0	7497.0	57737.0	142.0	45510324.0	2.56	0.72	0.0	3.29	0.0
44258	2021-03-04	Argentina	2212756.0	7258.0	57862.0	125.0	45510324.0	2.78	0.75	0.0	3.54	0.0
44259	2021-03-05	Argentina	2219657.0	6901.0	57982.0	120.0	45510324.0	3.0	0.78	0.0	3.78	0.0
44260	2021-03-06	Argentina	2223981.0	4324.0	58067.0	85.0	45510324.0	3.11	0.79	0.0	3.9	0.0
44261	2021-03-07	Argentina	2226676.0	2695.0	58111.0	44.0	45510324.0	3.14	0.79	0.0	3.93	0.0
44262	2021-03-08	Argentina	2234329.0	7653.0	58277.0	166.0	45510324.0	3.36	0.8	0.0	4.15	0.0
44263	2021-03-09	Argentina	2242011.0	7682.0	58450.0	173.0	45510324.0	3.61	0.8	0.0	4.41	0.0
44264	2021-03-10	Argentina	2249925.0	7914.0	58607.0	157.0	45510324.0	3.95	0.82	0.0	4.77	0.0
44265	2021-03-11	Argentina	2260897.0	10972.0	58769.0	162.0	45510324.0	4.29	0.89	0.0	5.18	0.0
44266	2021-03-12	Argentina	2268693.0	7796.0	58918.0	149.0	45510324.0	4.55	0.98	0.0	5.53	0.0
44267	2021-03-13	Argentina	2273464.0	4771.0	59011.0	93.0	45510324.0	4.59	1.04	0.0	5.64	0.0
44268	2021-03-14	Argentina	2276955.0	3491.0	59088.0	77.0	45510324.0	4.61	1.05	0.0	5.66	0.0
44269	2021-03-15	Argentina	2285237.0	8282.0	59285.0	197.0	45510324.0	4.85	1.11	0.0	5.96	0.0
44270	2021-03-16	Argentina	2293627.0	8390.0	59437.0	152.0	45510324.0	5.09	1.16	0.0	6.25	0.0
44271	2021-03-17	Argentina	2302492.0	8865.0	59606.0	169.0	45510324.0	5.36	1.2	0.0	6.56	0.0
44272	2021-03-18	Argentina	2311091.0	8599.0	59768.0	162.0	45510324.0	5.57	1.29	0.0	6.86	0.0
44273	2021-03-19	Argentina	2319467.0	8376.0	59919.0	151.0	45510324.0	5.77	1.37	0.0	7.14	0.0
44274	2021-03-20	Argentina	2325266.0	5799.0	60009.0	90.0	45510324.0	5.85	1.4	0.0	7.25	0.0
44275	2021-03-21	Argentina	2328586.0	3320.0	60082.0	73.0	45510324.0	5.89	1.4	0.0	7.3	0.0
44276	2021-03-22	Argentina	2338833.0	10247.0	60269.0	187.0	45510324.0	6.05	1.43	0.0	7.48	0.0
44277	2021-03-23	Argentina	2349531.0	10698.0	60489.0	220.0	45510324.0	6.25	1.46	0.0	7.71	0.0
44278	2021-03-24	Argentina	2356243.0	6712.0	60626.0	137.0	45510324.0	6.33	1.46	0.0	7.8	0.0
44279	2021-03-25	Argentina	2370019.0	13776.0	60858.0	232.0	45510324.0	6.53	1.5	0.0	8.02	0.0
44280	2021-03-26	Argentina	2384531.0	14512.0	61065.0	207.0	45510324.0	6.71	1.52	0.0	8.23	0.0
44281	2021-03-27	Argentina	2393871.0	9340.0	61238.0	173.0	45510324.0	6.82	1.53	0.0	8.35	0.0
44282	2021-03-28	Argentina	2400067.0	6196.0	61341.0	103.0	45510324.0	6.87	1.53	0.0	8.39	0.0
44283	2021-03-29	Argentina	2415140.0	15073.0	61627.0	286.0	45510324.0	7.12	1.54	0.0	8.66	0.0
44284	2021-03-30	Argentina	2431512.0	16372.0	61908.0	281.0	45510324.0	7.47	1.55	0.0	9.02	0.0
44285	2021-03-31	Argentina	2448371.0	16859.0	62168.0	260.0	45510324.0	7.84	1.56	0.0	9.4	0.0
44286	2021-04-01	Argentina	2461481.0	13110.0	62402.0	234.0	45510324.0	8.1	1.56	0.0	9.66	0.0
44287	2021-04-02	Argentina	2472308.0	10827.0	62555.0	153.0	45510324.0	8.24	1.57	0.0	9.81	0.0
44288	2021-04-03	Argentina	2485231.0	12923.0	62816.0	261.0	45510324.0	8.41	1.57	0.0	9.97	0.0
44289	2021-04-04	Argentina	2494044.0	8813.0	62995.0	179.0	45510324.0	8.51	1.57	0.0	10.08	0.0
44290	2021-04-05	Argentina	2515692.0	21648.0	63425.0	430.0	45510324.0	8.86	1.59	0.0	10.44	0.0
44291	2021-04-06	Argentina	2541106.0	25414.0	63858.0	433.0	45510324.0	9.26	1.61	0.0	10.87	0.0
44292	2021-04-07	Argentina	2565096.0	23990.0	64266.0	408.0	45510324.0	9.77	1.62	0.0	11.39	0.0
44293	2021-04-08	Argentina	2591753.0	26657.0	64663.0	397.0	45510324.0	10.28	1.63	0.0	11.91	0.0
44294	2021-04-09	Argentina	2615889.0	24136.0	65041.0	378.0	45510324.0	10.78	1.66	0.0	12.44	0.0
44295	2021-04-10	Argentina	2633914.0	18025.0	65361.0	320.0	45510324.0	10.98	1.67	0.0	12.65	0.0
44296	2021-04-11	Argentina	2647413.0	13499.0	65614.0	253.0	45510324.0	11.08	1.67	0.0	12.75	0.0
44297	2021-04-12	Argentina	2672481.0	25068.0	66140.0	526.0	45510324.0	11.46	1.69	0.0	13.15	0.0
44298	2021-04-13	Argentina	2699852.0	27371.0	66729.0	589.0	45510324.0	11.81	1.75	0.0	13.56	0.0
44299	2021-04-14	Argentina	2725105.0	25253.0	67248.0	519.0	45510324.0	12.16	1.78	0.0	13.94	0.0
44300	2021-04-15	Argentina	2752164.0	27059.0	67755.0	507.0	45510324.0	12.44	1.83	0.0	14.27	0.0
44301	2021-04-16	Argentina	2778341.0	26177.0	68252.0	497.0	45510324.0	12.7	1.84	0.0	14.54	0.0
44302	2021-04-17	Argentina	2797859.0	19518.0	68621.0	369.0	45510324.0	12.79	1.86	0.0	14.64	0.0
44303	2021-04-18	Argentina	2811936.0	14077.0	68907.0	286.0	45510324.0	12.83	1.86	0.0	14.69	0.0
44304	2021-04-19	Argentina	2840132.0	28196.0	69516.0	609.0	45510324.0	13.0	1.89	0.0	14.88	0.0
44305	2021-04-20	Argentina	2869502.0	29370.0	70133.0	617.0	45510324.0	13.23	1.92	0.0	15.15	0.0
44306	2021-04-21	Argentina	2895446.0	25944.0	70675.0	542.0	45510324.0	13.58	1.95	0.0	15.54	0.0
44307	2021-04-22	Argentina	2922767.0	27321.0	71259.0	584.0	45510324.0	13.94	1.98	0.0	15.93	0.0
44308	2021-04-23	Argentina	2948735.0	25968.0	71760.0	501.0	45510324.0	14.34	2.01	0.0	16.36	0.0
44309	2021-04-24	Argentina	2965250.0	16515.0	72119.0	359.0	45510324.0	14.54	2.01	0.0	16.56	0.0
44310	2021-04-25	Argentina	2977690.0	12440.0	72377.0	258.0	45510324.0	14.65	2.02	0.0	16.67	0.0
44311	2021-04-26	Argentina	3002918.0	25228.0	72961.0	584.0	45510324.0	15.02	2.03	0.0	17.05	0.0
44312	2021-04-27	Argentina	3028455.0	25537.0	73552.0	591.0	45510324.0	15.34	2.04	0.0	17.38	0.0
44313	2021-04-28	Argentina	3052238.0	23783.0	74031.0	479.0	45510324.0	15.64	2.09	0.0	17.73	0.0
44314	2021-04-29	Argentina	3075906.0	23668.0	74538.0	507.0	45510324.0	15.91	2.17	0.0	18.08	0.0
44315	2021-04-30	Argentina	3097538.0	21632.0	75000.0	462.0	45510324.0	16.09	2.24	0.0	18.33	0.0
44316	2021-05-01	Argentina	3109368.0	11830.0	75259.0	259.0	45510324.0	16.13	2.25	0.0	18.37	0.0
44317	2021-05-02	Argentina	3119183.0	9815.0	75492.0	233.0	45510324.0	16.19	2.28	0.0	18.46	0.0
44318	2021-05-03	Argentina	3144921.0	25738.0	76098.0	606.0	45510324.0	16.4	2.45	0.0	18.85	0.0
44319	2021-05-04	Argentina	3169534.0	24613.0	76608.0	510.0	45510324.0	16.7	2.65	0.0	19.36	0.0
44320	2021-05-05	Argentina	3194886.0	25352.0	77157.0	549.0	45510324.0	17.06	2.83	0.0	19.89	0.0
44321	2021-05-06	Argentina	3217446.0	22560.0	77657.0	500.0	45510324.0	17.37	2.97	0.0	20.34	0.0
44322	2021-05-07	Argentina	3240760.0	23314.0	78134.0	477.0	45510324.0	17.61	3.18	0.0	20.79	0.0
44323	2021-05-08	Argentina	3254291.0	13531.0	78428.0	294.0	45510324.0	17.68	3.28	0.0	20.95	0.0
44324	2021-05-09	Argentina	3263891.0	9600.0	78681.0	253.0	45510324.0	17.71	3.28	0.0	21.0	0.0
44325	2021-05-10	Argentina	3289632.0	25741.0	79350.0	669.0	45510324.0	17.88	3.42	0.0	21.31	0.0
44326	2021-05-11	Argentina	3317317.0	27685.0	79947.0	597.0	45510324.0	18.05	3.57	0.0	21.62	0.0
44327	2021-05-12	Argentina	3340320.0	23003.0	80467.0	520.0	45510324.0	18.16	3.88	0.0	22.05	0.0
44328	2021-05-13	Argentina	3368166.0	27846.0	81072.0	605.0	45510324.0	18.25	4.22	0.0	22.47	0.0
44329	2021-05-14	Argentina	3394716.0	26550.0	81642.0	570.0	45510324.0	18.34	4.57	0.0	22.9	0.0
44330	2021-05-15	Argentina	3412813.0	18097.0	81976.0	334.0	45510324.0	18.43	4.68	0.0	23.11	0.0
44331	2021-05-16	Argentina	3429880.0	17067.0	82322.0	346.0	45510324.0	18.49	4.77	0.0	23.26	0.0
44332	2021-05-17	Argentina	3467566.0	37686.0	83200.0	878.0	45510324.0	18.69	4.99	0.0	23.67	0.0
44333	2021-05-18	Argentina	3506876.0	39310.0	83938.0	738.0	45510324.0	19.03	5.08	0.0	24.11	0.0
44334	2021-05-19	Argentina	3544060.0	37184.0	84694.0	756.0	45510324.0	19.31	5.16	0.0	24.48	0.0
44335	2021-05-20	Argentina	3580895.0	36835.0	85391.0	697.0	45510324.0	19.62	5.26	0.0	24.88	0.0
44336	2021-05-21	Argentina	3618417.0	37522.0	86031.0	640.0	45510324.0	19.82	5.44	0.0	25.27	0.0
44337	2021-05-22	Argentina	3647003.0	28586.0	86506.0	475.0	45510324.0	19.95	5.54	0.0	25.49	0.0
44338	2021-05-23	Argentina	3664540.0	17537.0	86838.0	332.0	45510324.0	20.0	5.59	0.0	25.59	0.0
44339	2021-05-24	Argentina	3690863.0	26323.0	87441.0	603.0	45510324.0	20.15	5.63	0.0	25.78	0.0
44340	2021-05-25	Argentina	3714291.0	23428.0	87939.0	498.0	45510324.0	20.23	5.69	0.0	25.92	0.0
44341	2021-05-26	Argentina	3754870.0	40579.0	88865.0	926.0	45510324.0	20.42	5.83	0.0	26.26	0.0
44342	2021-05-27	Argentina	3795404.0	40534.0	89639.0	774.0	45510324.0	20.62	6.01	0.0	26.63	0.0
44343	2021-05-28	Argentina	3832586.0	37182.0	90382.0	743.0	45510324.0	20.89	6.28	0.0	27.17	0.0
44344	2021-05-29	Argentina	3856250.0	23664.0	90819.0	437.0	45510324.0	21.26	6.41	0.0	27.67	0.0
44345	2021-05-30	Argentina	3872872.0	16622.0	91177.0	358.0	45510324.0	21.5	6.45	0.0	27.96	0.0
44346	2021-05-31	Argentina	3908620.0	35748.0	91997.0	820.0	45510324.0	22.02	6.59	0.0	28.61	0.0
44347	2021-06-01	Argentina	3942993.0	34373.0	92660.0	663.0	45510324.0	22.6	6.7	0.0	29.3	0.0
44348	2021-06-02	Argentina	3975238.0	32245.0	93334.0	674.0	45510324.0	23.17	6.81	0.0	29.98	0.0
44349	2021-06-03	Argentina	4006799.0	31561.0	93934.0	600.0	45510324.0	23.86	6.89	0.0	30.75	0.0
44350	2021-06-04	Argentina	4036261.0	29462.0	94504.0	570.0	45510324.0	24.66	6.99	0.0	31.65	0.0
44351	2021-06-05	Argentina	4055366.0	19105.0	94867.0	363.0	45510324.0	25.33	7.03	0.0	32.37	0.0
44352	2021-06-06	Argentina	4068077.0	12711.0	95155.0	288.0	45510324.0	25.78	7.06	0.0	32.85	0.0
44353	2021-06-07	Argentina	4096958.0	28881.0	95774.0	619.0	45510324.0	26.45	7.17	0.0	33.62	0.0
44354	2021-06-08	Argentina	4127530.0	30572.0	96384.0	610.0	45510324.0	27.19	7.24	0.0	34.44	0.0
44355	2021-06-09	Argentina	4155978.0	28448.0	96930.0	546.0	45510324.0	27.96	7.3	0.0	35.25	0.0
44356	2021-06-10	Argentina	4181413.0	25435.0	97417.0	487.0	45510324.0	28.65	7.34	0.0	35.99	0.0
44357	2021-06-11	Argentina	4205612.0	24199.0	97905.0	488.0	45510324.0	29.36	7.44	0.0	36.8	0.0
44358	2021-06-12	Argentina	4219676.0	14064.0	98210.0	305.0	45510324.0	29.59	7.61	0.0	37.2	0.0
44359	2021-06-13	Argentina	4230846.0	11170.0	98472.0	262.0	45510324.0	29.67	7.71	0.0	37.38	0.0
44360	2021-06-14	Argentina	4258074.0	27228.0	99022.0	550.0	45510324.0	30.01	7.89	0.0	37.91	0.0
44361	2021-06-15	Argentina	4284999.0	26925.0	99541.0	519.0	45510324.0	30.39	8.08	0.0	38.47	0.0
44362	2021-06-16	Argentina	4308103.0	23104.0	100009.0	468.0	45510324.0	30.86	8.24	0.0	39.11	0.0
44363	2021-06-17	Argentina	4328754.0	20651.0	100372.0	363.0	45510324.0	31.41	8.38	0.0	39.8	0.0
44364	2021-06-18	Argentina	4348080.0	19326.0	100751.0	379.0	45510324.0	32.19	8.48	0.0	40.67	0.0
44365	2021-06-19	Argentina	4361119.0	13039.0	101001.0	250.0	45510324.0	32.66	8.53	0.0	41.19	0.0
44366	2021-06-20	Argentina	4368482.0	7363.0	101166.0	165.0	45510324.0	32.86	8.54	0.0	41.4	0.0
44367	2021-06-21	Argentina	4380527.0	12045.0	101469.0	303.0	45510324.0	33.19	8.59	0.0	41.78	0.0
44368	2021-06-22	Argentina	4406702.0	26175.0	102004.0	535.0	45510324.0	33.73	8.67	0.0	42.41	0.0
44369	2021-06-23	Argentina	4432040.0	25338.0	102492.0	488.0	45510324.0	34.25	8.74	0.0	42.99	0.0
44370	2021-06-24	Argentina	4455226.0	23186.0	102940.0	448.0	45510324.0	34.84	8.81	0.0	43.66	0.0
44371	2021-06-25	Argentina	4478195.0	22969.0	103287.0	347.0	45510324.0	35.52	8.97	0.0	44.49	0.0
44372	2021-06-26	Argentina	4492092.0	13897.0	103510.0	223.0	45510324.0	36.04	9.14	0.0	45.18	0.0
44373	2021-06-27	Argentina	4501629.0	9537.0	103698.0	188.0	45510324.0	36.38	9.19	0.0	45.57	0.0
44374	2021-06-28	Argentina	4524135.0	22506.0	104109.0	411.0	45510324.0	37.09	9.3	0.0	46.39	0.0
44375	2021-06-29	Argentina	4546701.0	22566.0	104471.0	362.0	45510324.0	37.8	9.41	0.0	47.21	0.0
44376	2021-06-30	Argentina	4568107.0	21406.0	104818.0	347.0	45510324.0	38.55	9.49	0.0	48.04	0.0
44377	2021-07-01	Argentina	4588866.0	20759.0	105158.0	340.0	45510324.0	39.24	9.74	0.0	48.99	0.0
44378	2021-07-02	Argentina	4608192.0	19326.0	105522.0	364.0	45510324.0	39.97	9.93	0.0	49.9	0.0
44379	2021-07-03	Argentina	4618822.0	10630.0	105718.0	196.0	45510324.0	40.53	10.11	0.0	50.64	0.0
44380	2021-07-04	Argentina	4627073.0	8251.0	105867.0	149.0	45510324.0	40.91	10.16	0.0	51.07	0.0
44381	2021-07-05	Argentina	4648807.0	21734.0	106293.0	426.0	45510324.0	41.43	10.54	0.0	51.97	0.0
44382	2021-07-06	Argentina	4668442.0	19635.0	106645.0	352.0	45510324.0	42.03	10.86	0.0	52.89	0.0
44383	2021-07-07	Argentina	4687833.0	19391.0	106962.0	317.0	45510324.0	42.67	11.11	0.0	53.78	0.0
44384	2021-07-08	Argentina	4706940.0	19107.0	107269.0	307.0	45510324.0	43.48	11.2	0.0	54.68	0.0
44385	2021-07-09	Argentina	4717783.0	10843.0	107436.0	167.0	45510324.0	44.04	11.42	0.0	55.47	0.0
44386	2021-07-10	Argentina	4728622.0	10839.0	107629.0	193.0	45510324.0	44.7	11.49	0.0	56.2	0.0
44387	2021-07-11	Argentina	4735954.0	7332.0	107756.0	127.0	45510324.0	45.05	11.51	0.0	56.56	0.0
44388	2021-07-12	Argentina	4755111.0	19157.0	108163.0	407.0	45510324.0	45.83	11.57	0.0	57.41	0.0
44389	2021-07-13	Argentina	4775163.0	20052.0	108485.0	322.0	45510324.0	46.64	11.64	0.0	58.28	0.0
44390	2021-07-14	Argentina	4793591.0	18428.0	108791.0	306.0	45510324.0	47.44	11.71	0.0	59.15	0.0
44391	2021-07-15	Argentina	4810322.0	16731.0	109054.0	263.0	45510324.0	48.19	11.83	0.0	60.03	0.0
44392	2021-07-16	Argentina	4826126.0	15804.0	109278.0	224.0	45510324.0	48.98	12.06	0.0	61.03	0.0
44393	2021-07-17	Argentina	4835318.0	9192.0	109430.0	152.0	45510324.0	49.48	12.26	0.0	61.74	0.0
44394	2021-07-18	Argentina	4841064.0	5746.0	109538.0	108.0	45510324.0	49.77	12.34	0.0	62.11	0.0
44395	2021-07-19	Argentina	4856275.0	15211.0	109819.0	281.0	45510324.0	50.5	12.53	0.0	63.03	0.0
44396	2021-07-20	Argentina	4870850.0	14575.0	110050.0	231.0	45510324.0	51.03	12.99	0.0	64.02	0.0
44397	2021-07-21	Argentina	4885450.0	14600.0	110263.0	213.0	45510324.0	51.74	13.2	0.0	64.94	0.0
44398	2021-07-22	Argentina	4900001.0	14551.0	110514.0	251.0	45510324.0	52.45	13.35	0.0	65.8	0.0
44399	2021-07-23	Argentina	4913783.0	13782.0	110695.0	181.0	45510324.0	53.15	13.55	0.0	66.69	0.0
44400	2021-07-24	Argentina	4922889.0	9106.0	110823.0	128.0	45510324.0	53.56	13.66	0.0	67.22	0.0
44401	2021-07-25	Argentina	4929412.0	6523.0	110905.0	82.0	45510324.0	53.83	13.68	0.0	67.51	0.0
44402	2021-07-26	Argentina	4946380.0	16968.0	111153.0	248.0	45510324.0	54.37	14.04	0.0	68.41	0.0
44403	2021-07-27	Argentina	4962615.0	16235.0	111384.0	231.0	45510324.0	54.81	14.53	0.0	69.35	0.0
44404	2021-07-28	Argentina	4976528.0	13913.0	111569.0	185.0	45510324.0	55.37	14.98	0.0	70.36	0.0
44405	2021-07-29	Argentina	4990147.0	13619.0	111729.0	160.0	45510324.0	55.89	15.41	0.0	71.29	0.0
44406	2021-07-30	Argentina	5003512.0	13365.0	111908.0	179.0	45510324.0	56.37	15.86	0.0	72.23	0.0
44407	2021-07-31	Argentina	5011245.0	7733.0	112030.0	122.0	45510324.0	56.64	16.2	0.0	72.84	0.0
44408	2021-08-01	Argentina	5016637.0	5392.0	112110.0	80.0	45510324.0	56.8	16.4	0.0	73.2	0.0
